timestamp,symbol,opening,high,low,closing,volume,trades,vwap,home_notional,foreign_notional,bin_size
2017-02-06 00:00:00+00:00,XBTUSD,1035.09,1037.38,1005.43,1014.83,20312523,9186,1019.5759,19922.675064019935,20312523.0,1d
2017-02-07 00:00:00+00:00,XBTUSD,1014.83,1033.0,1012.75,1025.0,7211615,5786,1024.3383,7040.274788069963,7211615.0,1d
2017-02-08 00:00:00+00:00,XBTUSD,1025.0,1057.52,1024.72,1054.37,15270248,10298,1044.6046,14618.35229110005,15270248.0,1d
2017-02-09 00:00:00+00:00,XBTUSD,1054.37,1072.78,994.8,1052.62,35838124,15817,1045.8829,34266.12460033986,35838124.0,1d
2017-02-10 00:00:00+00:00,XBTUSD,1052.62,1081.05,927.72,984.02,58932811,27550,1000.3101,58914.66298893926,58932811.0,1d
2017-02-11 00:00:00+00:00,XBTUSD,984.02,1003.0,934.5,988.11,30153996,17754,970.9209,31057.25522720979,30153996.0,1d
2017-02-12 00:00:00+00:00,XBTUSD,988.11,1010.95,978.01,1003.0,15308914,8465,999.1308,15322.365469570006,15308914.0,1d
2017-02-13 00:00:00+00:00,XBTUSD,1003.0,1006.53,992.23,995.09,6852679,4926,998.1136,6865.684142380011,6852679.0,1d
2017-02-14 00:00:00+00:00,XBTUSD,995.09,1002.97,956.13,990.95,15705639,8175,982.1832,15990.63709937001,15705639.0,1d
2017-02-15 00:00:00+00:00,XBTUSD,990.95,1021.79,975.0,1008.5,16691893,8832,1002.7576,16646.036067299945,16691893.0,1d
2017-02-16 00:00:00+00:00,XBTUSD,1008.5,1012.0,994.01,1006.7,5840460,4606,1003.5929,5819.57011234999,5840460.0,1d
2017-02-17 00:00:00+00:00,XBTUSD,1006.7,1044.48,1006.51,1035.65,16624041,9893,1027.8549,16173.65688079008,16624041.0,1d
2017-02-18 00:00:00+00:00,XBTUSD,1035.65,1057.5,1026.3,1050.1,21722362,12104,1044.2883,20801.266620000068,21722362.0,1d
2017-02-19 00:00:00+00:00,XBTUSD,1050.1,1067.86,1022.05,1056.02,19298680,9337,1055.2865,18287.636639770048,19298680.0,1d
2017-02-20 00:00:00+00:00,XBTUSD,1056.02,1058.16,1037.59,1050.44,12108730,6715,1049.3069,11539.819628629992,12108730.0,1d
2017-02-21 00:00:00+00:00,XBTUSD,1050.44,1094.7,1042.0,1085.07,16509215,8953,1066.5302,15479.48623203002,16509215.0,1d
2017-02-22 00:00:00+00:00,XBTUSD,1085.07,1127.8,1068.21,1123.18,41743050,21631,1101.5157,37896.41611540998,41743050.0,1d
2017-02-23 00:00:00+00:00,XBTUSD,1123.18,1128.9,1100.0,1114.27,31854380,17436,1115.5236,28555.61981384979,31854380.0,1d
2017-02-24 00:00:00+00:00,XBTUSD,1114.27,1193.23,1110.39,1183.55,46622434,27561,1153.6287,40413.91347426031,46622434.0,1d
2017-02-25 00:00:00+00:00,XBTUSD,1183.55,1220.16,1030.0,1172.42,77794209,31557,1168.5519,66573.53190716967,77794209.0,1d
2017-02-26 00:00:00+00:00,XBTUSD,1172.42,1183.33,1125.0,1151.03,27949897,12658,1152.1799,24258.49183216014,27949897.0,1d
2017-02-27 00:00:00+00:00,XBTUSD,1151.03,1185.01,1130.58,1177.0,21172640,10150,1161.5751,18227.556232950083,21172640.0,1d
2017-02-28 00:00:00+00:00,XBTUSD,1177.0,1197.99,1165.95,1194.87,21803886,12218,1184.6797,18405.07883877991,21803886.0,1d
2017-03-01 00:00:00+00:00,XBTUSD,1194.87,1212.66,1152.27,1187.31,31384856,15140,1191.3413,26344.441233509922,31384856.0,1d
2017-03-02 00:00:00+00:00,XBTUSD,1187.31,1234.19,1182.4,1234.19,25069015,11878,1212.4592,20676.4205780399,25069015.0,1d
2017-03-03 00:00:00+00:00,XBTUSD,1234.19,1279.0,1200.0,1257.65,41418642,16218,1245.392,33257.87215062009,41418642.0,1d
2017-03-04 00:00:00+00:00,XBTUSD,1257.65,1297.0,1256.3,1291.0,39431131,15733,1277.694,30861.29743743011,39431131.0,1d
2017-03-05 00:00:00+00:00,XBTUSD,1291.0,1292.76,1235.01,1266.54,36040668,12536,1263.9988,28513.562585469892,36040668.0,1d
2017-03-06 00:00:00+00:00,XBTUSD,1266.54,1278.52,1238.01,1277.81,19827628,8759,1262.6581,15703.098191830071,19827628.0,1d
2017-03-07 00:00:00+00:00,XBTUSD,1277.81,1284.9,1263.0,1279.79,20812724,8398,1275.6892,16315.041169549904,20812724.0,1d
2017-03-08 00:00:00+00:00,XBTUSD,1279.79,1281.0,1166.0,1231.99,55319867,19092,1236.3537,44744.582952809986,55319867.0,1d
2017-03-09 00:00:00+00:00,XBTUSD,1231.99,1239.97,1143.44,1151.59,82456629,27427,1186.2818,69509.25855230988,82456629.0,1d
2017-03-10 00:00:00+00:00,XBTUSD,1151.59,1206.0,1135.0,1189.87,47703137,19074,1175.0467,40597.25558227022,47703137.0,1d
2017-03-11 00:00:00+00:00,XBTUSD,1189.87,1337.58,966.0,1119.08,105434261,38425,1195.7718,88172.83281172057,105434261.0,1d
2017-03-12 00:00:00+00:00,XBTUSD,1119.08,1200.47,1107.88,1181.68,33170387,21888,1163.5754,28507.304581950175,33170387.0,1d
2017-03-13 00:00:00+00:00,XBTUSD,1181.68,1236.88,1175.38,1227.04,24150871,19982,1212.4004,19919.974004420135,24150871.0,1d
2017-03-14 00:00:00+00:00,XBTUSD,1227.04,1249.27,1212.76,1243.26,24724492,15390,1233.5932,20042.69026023006,24724492.0,1d
2017-03-15 00:00:00+00:00,XBTUSD,1243.26,1263.35,1225.45,1246.62,17946218,13291,1245.7489,14406.135807839973,17946218.0,1d
2017-03-16 00:00:00+00:00,XBTUSD,1246.62,1264.84,1242.51,1260.28,14362472,8193,1253.2899,11459.920910839961,14362472.0,1d
2017-03-17 00:00:00+00:00,XBTUSD,1260.28,1260.27,1134.54,1174.0,51238296,22553,1192.8619,42954.19028018975,51238296.0,1d
2017-03-18 00:00:00+00:00,XBTUSD,1174.0,1173.51,1065.0,1068.98,89088990,31805,1118.2055,79671.49961012042,89088990.0,1d
2017-03-19 00:00:00+00:00,XBTUSD,1068.98,1099.64,936.0,970.0,120443995,46273,1006.5932,119655.74601818953,120443995.0,1d
2017-03-20 00:00:00+00:00,XBTUSD,970.0,1066.33,969.78,1018.82,42910547,24785,1018.4025,42135.26778277007,42910547.0,1d
2017-03-21 00:00:00+00:00,XBTUSD,1018.82,1053.95,1014.74,1037.99,22937798,14124,1036.0225,22140.346102920055,22937798.0,1d
2017-03-22 00:00:00+00:00,XBTUSD,1037.99,1120.0,1037.99,1111.78,38653846,23218,1091.2623,35421.53524994007,38653846.0,1d
2017-03-23 00:00:00+00:00,XBTUSD,1111.78,1112.82,989.0,1036.31,64913125,31080,1037.0539,62593.955150619564,64913125.0,1d
2017-03-24 00:00:00+00:00,XBTUSD,1036.31,1052.62,1015.43,1031.01,20108266,12841,1034.8003,19432.044058859978,20108266.0,1d
2017-03-25 00:00:00+00:00,XBTUSD,1031.01,1032.94,921.2,936.0,64951798,37561,973.236,66738.13255566965,64951798.0,1d
2017-03-26 00:00:00+00:00,XBTUSD,936.0,971.98,889.88,965.08,61314424,32477,927.6008,66100.29445643983,61314424.0,1d
2017-03-27 00:00:00+00:00,XBTUSD,965.08,1005.07,944.24,964.71,47108801,31621,970.6947,48531.26595070002,47108801.0,1d
2017-03-28 00:00:00+00:00,XBTUSD,964.71,1042.96,956.76,1038.84,33173819,22922,1007.9832,32911.221442659975,33173819.0,1d
2017-03-29 00:00:00+00:00,XBTUSD,1038.84,1065.98,1017.72,1042.37,29478070,19629,1042.405,28278.925975280275,29478070.0,1d
2017-03-30 00:00:00+00:00,XBTUSD,1042.37,1061.98,1008.02,1041.31,33905422,23772,1033.9658,32791.69858196977,33905422.0,1d
2017-03-31 00:00:00+00:00,XBTUSD,1041.31,1055.46,1019.8,1034.35,15313239,14792,1033.218,14821.032485380105,15313239.0,1d
2017-04-01 00:00:00+00:00,XBTUSD,1034.35,1095.8,1034.35,1079.9,30973280,23226,1064.1241,29106.89085826006,30973280.0,1d
2017-04-02 00:00:00+00:00,XBTUSD,1079.9,1104.7,1065.0,1090.7,19277155,15943,1083.8698,17785.55552477992,19277155.0,1d
2017-04-03 00:00:00+00:00,XBTUSD,1090.7,1111.1,1075.9,1098.6,16682232,12132,1093.6851,15253.395688899918,16682232.0,1d
2017-04-04 00:00:00+00:00,XBTUSD,1098.6,1155.4,1098.5,1145.7,31513035,17872,1132.9262,27815.642741570056,31513035.0,1d
2017-04-05 00:00:00+00:00,XBTUSD,1145.7,1160.9,1122.2,1142.9,20987411,13216,1140.9143,18395.35590733007,20987411.0,1d
2017-04-06 00:00:00+00:00,XBTUSD,1142.9,1145.0,1107.0,1135.0,19382938,14117,1124.8974,17230.94867151009,19382938.0,1d
2017-04-07 00:00:00+00:00,XBTUSD,1135.0,1201.6,1134.3,1188.1,28186329,18106,1170.0285,24090.389281700034,28186329.0,1d
2017-04-08 00:00:00+00:00,XBTUSD,1188.1,1204.9,1173.2,1191.9,24879651,16228,1189.8671,20909.842649659982,24879651.0,1d
2017-04-09 00:00:00+00:00,XBTUSD,1191.9,1198.5,1167.4,1183.8,15059259,10972,1183.6561,12722.771845200017,15059259.0,1d
2017-04-10 00:00:00+00:00,XBTUSD,1183.8,1227.1,1176.9,1211.2,18732082,14647,1204.979,15545.695959049941,18732082.0,1d
2017-04-11 00:00:00+00:00,XBTUSD,1211.2,1224.1,1201.1,1213.6,16058919,11669,1213.0181,13238.84071002003,16058919.0,1d
2017-04-12 00:00:00+00:00,XBTUSD,1213.6,1238.5,1201.6,1224.0,17908181,11610,1220.718,14670.241010480035,17908181.0,1d
2017-04-13 00:00:00+00:00,XBTUSD,1224.0,1228.3,1213.7,1217.1,12500747,8583,1220.8522,10239.390360040024,12500747.0,1d
2017-04-14 00:00:00+00:00,XBTUSD,1217.1,1225.1,1128.0,1177.9,35638175,18444,1178.856,30231.212283680077,35638175.0,1d
2017-04-15 00:00:00+00:00,XBTUSD,1177.9,1201.0,1173.7,1187.8,18162898,14541,1187.3946,15296.603601250077,18162898.0,1d
2017-04-16 00:00:00+00:00,XBTUSD,1187.8,1203.8,1125.0,1179.5,12453014,9410,1185.677,10502.918853249981,12453014.0,1d
2017-04-17 00:00:00+00:00,XBTUSD,1179.5,1198.6,1174.8,1193.0,7305886,7417,1189.2586,6143.256507439999,7305886.0,1d
2017-04-18 00:00:00+00:00,XBTUSD,1193.0,1225.0,1186.7,1197.0,18209458,16616,1202.241,15146.27753196002,18209458.0,1d
2017-04-19 00:00:00+00:00,XBTUSD,1197.0,1221.1,1197.1,1209.3,11300122,10396,1211.035,9330.963666510064,11300122.0,1d
2017-04-20 00:00:00+00:00,XBTUSD,1209.3,1216.8,1196.7,1209.6,11647456,12101,1206.7676,9651.873734959994,11647456.0,1d
2017-04-21 00:00:00+00:00,XBTUSD,1209.6,1248.3,1210.0,1239.0,18959907,16728,1230.8601,15403.967467279976,18959907.0,1d
2017-04-22 00:00:00+00:00,XBTUSD,1239.0,1257.5,1237.8,1249.3,14421415,11503,1246.7118,11567.680422080059,14421415.0,1d
2017-04-23 00:00:00+00:00,XBTUSD,1249.3,1255.0,1210.0,1243.0,19863750,14709,1236.2926,16067.229376049958,19863750.0,1d
2017-04-24 00:00:00+00:00,XBTUSD,1243.0,1251.1,1230.6,1246.9,7243533,7091,1242.5447,5829.662201039969,7243533.0,1d
2017-04-25 00:00:00+00:00,XBTUSD,1246.9,1258.5,1238.9,1255.5,6407156,5867,1248.2524,5132.960438270001,6407156.0,1d
2017-04-26 00:00:00+00:00,XBTUSD,1255.5,1290.4,1254.4,1277.9,14007798,13649,1275.4126,10982.987571680129,14007798.0,1d
2017-04-27 00:00:00+00:00,XBTUSD,1277.9,1316.7,1274.7,1296.4,23479688,18094,1297.3029,18098.986540919934,23479688.0,1d
2017-04-28 00:00:00+00:00,XBTUSD,1296.4,1357.0,1291.7,1344.3,23736798,17608,1329.416,17855.22680139011,23736798.0,1d
2017-04-29 00:00:00+00:00,XBTUSD,1344.3,1362.2,1298.0,1339.7,32294442,23985,1328.3741,24311.28369430984,32294442.0,1d
2017-04-30 00:00:00+00:00,XBTUSD,1339.7,1356.1,1329.8,1347.4,14063378,14396,1342.6243,10474.58922491998,14063378.0,1d
2017-05-01 00:00:00+00:00,XBTUSD,1347.4,1374.6,1330.0,1366.6,17320159,14535,1352.2102,12808.855858399993,17320159.0,1d
2017-05-02 00:00:00+00:00,XBTUSD,1366.6,1449.7,1366.0,1422.3,35495465,28849,1413.2877,25115.551387279953,35495465.0,1d
2017-05-03 00:00:00+00:00,XBTUSD,1422.3,1486.0,1408.3,1460.6,42017488,31037,1449.2544,28992.713140560238,42017488.0,1d
2017-05-04 00:00:00+00:00,XBTUSD,1460.6,1518.3,1446.0,1517.3,40341927,28974,1484.1199,27182.40765807982,40341927.0,1d
2017-05-05 00:00:00+00:00,XBTUSD,1517.3,1658.0,1441.5,1551.0,108750975,62433,1550.1473,70155.66738012154,108750975.0,1d
2017-05-06 00:00:00+00:00,XBTUSD,1551.0,1627.0,1499.0,1529.6,83633976,50603,1559.6974,53622.60026935992,83633976.0,1d
2017-05-07 00:00:00+00:00,XBTUSD,1529.6,1586.5,1522.4,1572.1,32719292,21452,1559.6974,20978.253117599972,32719292.0,1d
2017-05-08 00:00:00+00:00,XBTUSD,1572.1,1604.1,1541.2,1590.0,23027368,15439,1570.0559,14666.67405001002,23027368.0,1d
2017-05-09 00:00:00+00:00,XBTUSD,1590.0,1681.9,1589.9,1680.1,38028842,28849,1635.4032,23253.547685070014,38028842.0,1d
2017-05-10 00:00:00+00:00,XBTUSD,1680.1,1791.2,1636.0,1729.9,83904463,51202,1719.0696,48808.27330139006,83904463.0,1d
2017-05-11 00:00:00+00:00,XBTUSD,1729.9,1797.0,1691.3,1783.2,41525066,29298,1756.4814,23641.444331599723,41525066.0,1d
2017-05-12 00:00:00+00:00,XBTUSD,1783.2,1890.0,1752.0,1835.7,72706918,47741,1837.0196,39578.752586509516,72706918.0,1d
2017-05-13 00:00:00+00:00,XBTUSD,1835.7,1841.1,1650.0,1692.3,99652672,58929,1749.7813,56951.86743204074,99652672.0,1d
2017-05-14 00:00:00+00:00,XBTUSD,1692.3,1787.8,1598.4,1787.0,81130427,48752,1691.8756,47953.087560570595,81130427.0,1d
2017-05-15 00:00:00+00:00,XBTUSD,1787.0,1824.0,1756.9,1804.2,44035178,27765,1791.3763,24582.17301602014,44035178.0,1d
2017-05-16 00:00:00+00:00,XBTUSD,1804.2,1804.1,1685.8,1740.8,58208348,40880,1731.0921,33625.39796754025,58208348.0,1d
2017-05-17 00:00:00+00:00,XBTUSD,1740.8,1768.0,1676.6,1746.0,32788786,26100,1728.25,18972.39805024988,32788786.0,1d
2017-05-18 00:00:00+00:00,XBTUSD,1746.0,1848.1,1719.2,1813.4,46266930,32388,1801.0554,25689.121442940384,46266930.0,1d
2017-05-19 00:00:00+00:00,XBTUSD,1813.4,1905.7,1808.4,1894.1,35239579,28353,1854.5994,19001.52566866009,35239579.0,1d
2017-05-20 00:00:00+00:00,XBTUSD,1894.1,1972.6,1894.1,1960.0,49097144,37707,1933.1516,25397.601247270064,49097144.0,1d
2017-05-21 00:00:00+00:00,XBTUSD,1960.0,2067.8,1955.0,2053.8,41810081,30155,2001.7215,20887.12850299985,41810081.0,1d
2017-05-22 00:00:00+00:00,XBTUSD,2053.8,2090.0,1970.2,2041.2,64347188,44264,2032.1073,31665.85179161009,64347188.0,1d
2017-05-23 00:00:00+00:00,XBTUSD,2041.2,2270.0,1990.1,2105.0,124747461,78766,2135.2465,58423.01083722963,124747461.0,1d
2017-05-24 00:00:00+00:00,XBTUSD,2105.0,2279.5,2097.2,2268.1,84276631,55340,2202.3521,38266.98033693946,84276631.0,1d
2017-05-25 00:00:00+00:00,XBTUSD,2268.1,2494.6,2268.5,2431.6,113302810,75961,2381.1792,47583.281209,113302810.0,1d
2017-05-26 00:00:00+00:00,XBTUSD,2431.6,2811.0,2181.2,2306.3,258820855,141369,2527.8059,102391.0097419188,258820855.0,1d
2017-05-27 00:00:00+00:00,XBTUSD,2306.3,2624.2,2055.0,2273.7,217245534,113925,2339.5096,92861.57116449071,217245534.0,1d
2017-05-28 00:00:00+00:00,XBTUSD,2273.7,2349.5,1900.0,2089.9,171666529,106385,2096.9196,81866.29768856021,171666529.0,1d
2017-05-29 00:00:00+00:00,XBTUSD,2089.9,2326.0,2088.2,2210.9,106883281,76285,2195.1969,48689.611042580626,106883281.0,1d
2017-05-30 00:00:00+00:00,XBTUSD,2210.9,2373.5,2128.3,2309.6,74745158,55275,2257.2854,33113.51611682003,74745158.0,1d
2017-05-31 00:00:00+00:00,XBTUSD,2309.6,2360.0,2122.4,2191.4,67301051,53607,2251.4916,29892.250936510012,67301051.0,1d
2017-06-01 00:00:00+00:00,XBTUSD,2191.4,2340.0,2155.0,2304.1,53059287,50050,2256.3686,23515.530856179997,53059287.0,1d
2017-06-02 00:00:00+00:00,XBTUSD,2304.1,2465.7,2302.0,2416.8,57279425,45572,2394.4067,23922.742821440006,57279425.0,1d
2017-06-03 00:00:00+00:00,XBTUSD,2416.8,2501.2,2376.0,2497.9,41297438,29519,2434.5116,16963.519526319986,41297438.0,1d
2017-06-04 00:00:00+00:00,XBTUSD,2497.9,2582.5,2450.0,2543.4,54746338,41882,2533.4414,21609.913793079995,54746338.0,1d
2017-06-05 00:00:00+00:00,XBTUSD,2543.4,2569.4,2464.2,2529.3,43808075,31045,2518.7014,17393.235973829975,43808075.0,1d
2017-06-06 00:00:00+00:00,XBTUSD,2529.3,2723.4,2523.3,2715.4,52810719,37262,2625.9815,20111.139276649992,52810719.0,1d
2017-06-07 00:00:00+00:00,XBTUSD,2715.4,2955.0,2703.2,2897.9,147030693,80482,2837.765,51813.35978465009,147030693.0,1d
2017-06-08 00:00:00+00:00,XBTUSD,2897.9,2914.1,2610.0,2667.6,103352659,62801,2766.0222,37366.00010408001,103352659.0,1d
2017-06-09 00:00:00+00:00,XBTUSD,2667.6,2827.2,2589.0,2817.7,68819033,50502,2736.9516,25144.491764259976,68819033.0,1d
2017-06-10 00:00:00+00:00,XBTUSD,2817.7,2866.8,2788.3,2817.2,46577238,45410,2825.3376,16485.788779449984,46577238.0,1d
2017-06-11 00:00:00+00:00,XBTUSD,2817.2,2930.5,2803.0,2922.0,52286178,41576,2875.381,18184.240733329993,52286178.0,1d
2017-06-12 00:00:00+00:00,XBTUSD,2922.0,3017.0,2879.9,2994.8,48306924,44043,2945.1611,16402.13611581998,48306924.0,1d
2017-06-13 00:00:00+00:00,XBTUSD,2994.8,3006.9,2470.0,2656.5,187239903,108589,2697.7447,69406.73235166,187239903.0,1d
2017-06-14 00:00:00+00:00,XBTUSD,2656.5,2790.3,2635.1,2702.6,63913652,43277,2710.4678,23580.609519119997,63913652.0,1d
2017-06-15 00:00:00+00:00,XBTUSD,2702.6,2798.9,2320.0,2432.9,139982991,85543,2555.1269,54785.80686905005,139982991.0,1d
2017-06-16 00:00:00+00:00,XBTUSD,2432.9,2501.3,2095.5,2410.7,179250376,119130,2305.0504,77765.95585976007,179250376.0,1d
2017-06-17 00:00:00+00:00,XBTUSD,2410.7,2518.6,2290.0,2471.0,83294972,62094,2429.8975,34279.68847726997,83294972.0,1d
2017-06-18 00:00:00+00:00,XBTUSD,2471.0,2678.1,2406.8,2626.3,67003395,49239,2560.0983,26172.71057871003,67003395.0,1d
2017-06-19 00:00:00+00:00,XBTUSD,2626.3,2677.1,2457.0,2525.0,76508816,57890,2539.747,30124.71048615006,76508816.0,1d
2017-06-20 00:00:00+00:00,XBTUSD,2525.0,2600.8,2485.2,2598.8,42089739,32266,2548.8747,16513.145231010007,42089739.0,1d
2017-06-21 00:00:00+00:00,XBTUSD,2598.8,2802.5,2580.0,2736.8,62478121,39085,2690.9208,23218.489744019975,62478121.0,1d
2017-06-22 00:00:00+00:00,XBTUSD,2736.8,2788.9,2595.0,2652.7,85189260,58035,2686.9441,31705.220480379965,85189260.0,1d
2017-06-23 00:00:00+00:00,XBTUSD,2652.7,2730.0,2589.0,2699.9,38506589,33023,2674.0113,14400.457964080024,38506589.0,1d
2017-06-24 00:00:00+00:00,XBTUSD,2699.9,2744.1,2649.1,2678.9,30749419,31260,2707.2392,11358.474104210009,30749419.0,1d
2017-06-25 00:00:00+00:00,XBTUSD,2678.9,2717.9,2502.0,2559.5,66355372,61731,2602.4723,25497.46472812996,66355372.0,1d
2017-06-26 00:00:00+00:00,XBTUSD,2559.5,2635.2,2424.8,2507.9,68277139,66005,2530.6846,26980.264346690034,68277139.0,1d
2017-06-27 00:00:00+00:00,XBTUSD,2507.9,2549.0,2300.7,2420.1,111425810,105400,2424.0074,45967.921736810145,111425810.0,1d
2017-06-28 00:00:00+00:00,XBTUSD,2420.1,2549.0,2257.7,2541.6,104465173,89975,2378.0082,43930.430751489985,104465173.0,1d
2017-06-29 00:00:00+00:00,XBTUSD,2541.6,2594.5,2450.0,2558.3,58060738,53043,2527.3587,22973.220570120015,58060738.0,1d
2017-06-30 00:00:00+00:00,XBTUSD,2558.3,2600.2,2505.7,2532.7,45231684,41739,2553.0394,17716.836815460018,45231684.0,1d
2017-07-01 00:00:00+00:00,XBTUSD,2532.7,2556.4,2443.5,2453.4,38809769,32171,2509.5362,15465.126932670002,38809769.0,1d
2017-07-02 00:00:00+00:00,XBTUSD,2453.4,2497.4,2390.0,2422.7,47392832,52228,2444.2706,19389.71911753998,47392832.0,1d
2017-07-03 00:00:00+00:00,XBTUSD,2422.7,2533.9,2371.3,2510.2,41945870,48565,2452.2426,17105.31229832998,41945870.0,1d
2017-07-04 00:00:00+00:00,XBTUSD,2510.2,2599.7,2478.4,2540.5,43143932,43627,2537.1052,17005.322858899985,43143932.0,1d
2017-07-05 00:00:00+00:00,XBTUSD,2540.5,2638.9,2540.1,2602.2,40891823,42751,2594.8415,15759.045874880023,40891823.0,1d
2017-07-06 00:00:00+00:00,XBTUSD,2602.2,2626.3,2532.3,2603.2,31768789,34856,2574.5327,12339.766413450023,31768789.0,1d
2017-07-07 00:00:00+00:00,XBTUSD,2603.2,2618.7,2563.0,2603.8,21108431,20326,2593.5628,8138.938827239998,21108431.0,1d
2017-07-08 00:00:00+00:00,XBTUSD,2603.8,2608.0,2473.0,2505.1,47647945,60210,2529.4043,18837.990871359943,47647945.0,1d
2017-07-09 00:00:00+00:00,XBTUSD,2505.1,2558.0,2467.4,2554.4,36015348,45862,2514.9008,14321.109546699938,36015348.0,1d
2017-07-10 00:00:00+00:00,XBTUSD,2554.4,2565.7,2498.3,2506.5,26976481,28270,2537.749,10630.342729480004,26976481.0,1d
2017-07-11 00:00:00+00:00,XBTUSD,2506.5,2521.9,2271.0,2335.2,94816230,84678,2400.6722,39496.63980721001,94816230.0,1d
2017-07-12 00:00:00+00:00,XBTUSD,2335.2,2397.8,2241.9,2304.8,81063826,69220,2333.3956,34740.75015446,81063826.0,1d
2017-07-13 00:00:00+00:00,XBTUSD,2304.8,2408.4,2231.8,2386.8,79874625,72673,2328.6682,34300.92252483003,79874625.0,1d
2017-07-14 00:00:00+00:00,XBTUSD,2386.8,2421.0,2310.6,2338.1,42566065,49663,2359.5479,18039.92651602,42566065.0,1d
2017-07-15 00:00:00+00:00,XBTUSD,2338.1,2354.8,2135.5,2208.4,85136385,70129,2235.2862,38087.69433549998,85136385.0,1d
2017-07-16 00:00:00+00:00,XBTUSD,2208.4,2221.5,1970.5,1974.0,136364277,124151,2063.9409,66071.18091330996,136364277.0,1d
2017-07-17 00:00:00+00:00,XBTUSD,1974.0,2047.2,1810.0,1924.5,155681818,115681,1918.3548,81154.34866185003,155681818.0,1d
2017-07-18 00:00:00+00:00,XBTUSD,1924.5,2226.4,1910.0,2223.5,121549945,87347,2063.6853,58900.43553770002,121549945.0,1d
2017-07-19 00:00:00+00:00,XBTUSD,2223.5,2387.0,2150.0,2303.0,156111878,110601,2279.514,68485.52307085019,156111878.0,1d
2017-07-20 00:00:00+00:00,XBTUSD,2303.0,2398.9,2220.0,2262.1,121950935,76348,2302.3438,52968.33338803004,121950935.0,1d
2017-07-21 00:00:00+00:00,XBTUSD,2262.1,2959.2,2261.0,2883.1,272443483,148315,2604.5736,104604.39452471015,272443483.0,1d
2017-07-22 00:00:00+00:00,XBTUSD,2883.1,2888.0,2610.0,2666.0,200071318,115031,2723.4599,73463.22199079972,200071318.0,1d
2017-07-23 00:00:00+00:00,XBTUSD,2666.0,2906.0,2644.2,2833.2,157951704,92324,2799.1603,56429.563472449976,157951704.0,1d
2017-07-24 00:00:00+00:00,XBTUSD,2833.2,2866.3,2650.0,2752.8,140948241,87454,2760.6007,51057.6874597002,140948241.0,1d
2017-07-25 00:00:00+00:00,XBTUSD,2752.8,2817.0,2704.3,2764.4,91497864,72312,2760.8294,33141.52958844993,91497864.0,1d
2017-07-26 00:00:00+00:00,XBTUSD,2764.4,2788.4,2438.4,2559.6,229714016,145042,2580.9116,89005.1924079801,229714016.0,1d
2017-07-27 00:00:00+00:00,XBTUSD,2559.6,2609.9,2391.2,2530.2,156631568,112445,2487.0673,62979.3599979299,156631568.0,1d
2017-07-28 00:00:00+00:00,XBTUSD,2530.2,2685.1,2512.6,2662.3,104885818,84141,2574.1351,40746.38348989006,104885818.0,1d
2017-07-29 00:00:00+00:00,XBTUSD,2662.3,2828.0,2654.5,2782.0,142053965,100624,2746.4228,51723.31414682997,142053965.0,1d
2017-07-30 00:00:00+00:00,XBTUSD,2782.0,2784.7,2654.9,2692.5,111150377,87549,2707.9723,41045.683767030176,111150377.0,1d
2017-07-31 00:00:00+00:00,XBTUSD,2692.5,2747.0,2556.2,2730.4,86265869,77732,2662.974,32394.781992560067,86265869.0,1d
2017-08-01 00:00:00+00:00,XBTUSD,2730.4,2891.0,2684.7,2851.1,101346941,76630,2788.4669,36345.587588599985,101346941.0,1d
2017-08-02 00:00:00+00:00,XBTUSD,2851.1,2913.1,2601.2,2730.1,173819218,143602,2724.1276,63808.44727846016,173819218.0,1d
2017-08-03 00:00:00+00:00,XBTUSD,2730.1,2766.6,2633.7,2706.9,81464944,62339,2704.2375,30125.18162414006,81464944.0,1d
2017-08-04 00:00:00+00:00,XBTUSD,2706.9,2805.8,2699.3,2787.7,51230643,38053,2751.3344,18620.38819556001,51230643.0,1d
2017-08-05 00:00:00+00:00,XBTUSD,2787.7,2875.1,2760.6,2854.9,73184795,60935,2830.3756,25857.54559057992,73184795.0,1d
2017-08-06 00:00:00+00:00,XBTUSD,2854.9,3341.6,2848.2,3257.8,249140638,204036,3167.2632,78662.2861459498,249140638.0,1d
2017-08-07 00:00:00+00:00,XBTUSD,3257.8,3305.0,3142.8,3221.8,134273847,109325,3229.3483,41580.23920146993,134273847.0,1d
2017-08-08 00:00:00+00:00,XBTUSD,3221.8,3442.0,3180.7,3395.0,135545546,107448,3332.8889,40669.68261240964,135545546.0,1d
2017-08-09 00:00:00+00:00,XBTUSD,3395.0,3486.7,3328.0,3422.1,180632515,125989,3418.336,52843.47862793993,180632515.0,1d
2017-08-10 00:00:00+00:00,XBTUSD,3422.1,3430.2,3220.0,3341.2,159826371,102353,3323.3632,48091.872108150084,159826371.0,1d
2017-08-11 00:00:00+00:00,XBTUSD,3341.2,3443.9,3307.5,3412.2,89052947,66315,3397.2007,26214.035770100014,89052947.0,1d
2017-08-12 00:00:00+00:00,XBTUSD,3412.2,3718.6,3393.4,3651.8,145203168,105505,3542.4563,40990.30732236006,145203168.0,1d
2017-08-13 00:00:00+00:00,XBTUSD,3651.8,3987.6,3603.7,3874.4,264461491,182391,3804.596,69511.33400088992,264461491.0,1d
